time,equity
2025-08-21 13:30:54,99810.64166164395
2025-08-21 13:31:03,99814.16326648473
2025-08-21 13:31:21,99818.67727672271
2025-08-21 13:32:44,99819.40960637796
2025-08-21 13:33:00,99823.28643841176
2025-08-21 13:36:05,99826.16522849943
2025-08-21 13:36:05,99827.3137443771
2025-08-21 13:36:05,99829.40297718788
2025-08-21 13:36:05,99830.93311199719
2025-08-21 13:36:06,99832.08916371009
2025-08-21 13:36:12,99832.1051402744
2025-08-21 13:36:18,99832.08213895738
2025-08-21 13:36:55,99833.18931216044
2025-08-21 13:46:59,99831.96760628477
2025-08-21 13:57:29,99832.08953405959
2025-08-25 12:42:45,99883.73374529937
2025-08-25 12:42:45,99880.31260901273
2025-08-25 12:42:46,99904.4032570865
2025-08-25 12:42:46,99924.76795910519
2025-08-25 12:42:49,99947.39446372958
2025-08-25 12:42:50,99978.45297150603
2025-08-25 12:42:52,99992.03616882324
2025-08-25 12:43:35,100003.30543264959
2025-08-25 12:43:49,100009.84569451804
2025-08-25 12:43:51,100014.80161106265
2025-08-25 12:56:27,100016.84975852972
2025-08-25 13:14:36,100011.09407155578
2025-08-25 13:14:36,100011.1510043209
2025-08-25 13:14:37,100010.49317430722
2025-08-25 13:14:38,100006.46844309852
2025-08-25 13:14:38,100006.84362420511
2025-08-25 13:14:42,100007.12073441279
2025-08-25 13:14:42,100008.18990842374
2025-08-25 13:14:45,100009.83401267717
2025-08-25 13:14:50,100009.16951532809
2025-08-25 13:14:51,100004.11396991953
2025-08-25 13:15:49,100005.12164366827
2025-08-25 13:26:58,100005.17347806784
2025-08-26 14:39:28,100014.41768897377
2025-08-26 14:39:30,100012.05572318372
2025-08-26 14:39:30,100013.54558290385
2025-08-26 14:39:31,99997.59402589207
2025-08-26 14:39:32,99963.35118191218
2025-08-26 14:39:33,99986.79679609631
2025-08-26 14:39:35,100012.73381158245
2025-08-26 14:39:35,100016.53016368469
2025-08-26 14:39:36,100014.06179017997
2025-08-26 14:40:02,100009.0240038446
2025-08-26 14:43:31,100010.11209827068
2025-08-26 14:45:57,100011.2858677704
2025-08-27 12:45:24,100009.51789531004
2025-08-27 12:45:25,100020.41763590688
2025-08-27 12:45:25,100016.98042510568
2025-08-27 12:45:25,100013.89959403143
2025-08-27 12:45:25,100012.37295925402
2025-08-27 12:45:26,100024.09251222441
2025-08-27 12:45:36,100017.81694322816
2025-08-27 12:45:48,100028.98054675639
2025-08-27 12:46:16,100024.66213118126
2025-08-27 12:46:17,100025.59909388382
2025-08-27 12:47:08,100026.0515058765
2025-08-28 14:18:52,100025.62798176892
2025-08-28 14:18:52,100015.05947998821
2025-08-28 14:18:53,100027.31845580242
2025-08-28 14:18:54,100027.67182942216
2025-08-28 14:18:55,100032.93922527067
2025-08-28 14:18:57,100037.04372282578
2025-08-28 14:18:58,100045.84585157491
2025-08-28 14:18:59,100076.61263165004
2025-08-28 14:19:00,100091.43550117512
2025-08-28 14:19:13,100103.30931369784
2025-08-28 14:26:29,100103.28140649686
2025-08-28 14:58:45,100097.48755029464
2025-09-05 13:56:12,100055.1235995027
2025-09-05 13:56:12,99920.42527875329
2025-09-05 13:56:12,99992.31648444508
2025-09-05 13:56:12,99986.06499272595
2025-09-05 13:56:13,99913.46093551918
2025-09-05 13:56:18,99913.19223798624
2025-09-05 13:56:19,99855.0412461742
2025-09-05 13:56:21,99854.51754516884
2025-09-05 13:57:06,99875.73320468742
2025-09-05 13:57:17,99899.63337300222
2025-09-05 14:00:23,99909.547696994
2025-09-08 12:52:26,99916.98722297366
2025-09-08 12:52:26,99917.89236733179
2025-09-08 12:52:26,99960.65699495147
2025-09-08 12:52:26,99966.17811052983
2025-09-08 12:52:28,99997.314537981
2025-09-08 12:52:29,99995.45252709405
2025-09-08 12:52:32,100006.72621931472
2025-09-08 12:52:33,100004.21916198485
2025-09-08 12:52:49,100014.49233323625
2025-09-08 12:53:13,100017.67377496648
2025-09-08 12:56:39,100017.72306768839
2025-09-08 13:01:52,100017.21290710749
2025-09-08 13:34:34,100015.12218686102
2025-09-08 13:34:34,100015.24042430284
2025-09-08 13:34:34,100015.49504664494
2025-09-08 13:34:37,100015.78855650229
2025-09-08 13:34:37,100017.08241256306
2025-09-08 13:34:39,100018.32099045138
2025-09-08 13:34:39,100015.70839262784
2025-09-08 13:34:40,100018.03764173156
2025-09-08 13:34:40,100018.35045398146
2025-09-08 13:35:10,100017.28854616584
2025-09-08 13:37:03,100017.10153220313
2025-09-08 13:46:38,100017.07364903549
2025-09-08 14:29:21,100015.33643453219
2025-09-08 14:29:21,100014.92175988153
2025-09-08 14:29:21,100023.3280192743
2025-09-08 14:29:22,100023.4791438029
2025-09-08 14:29:26,100021.25858400336
2025-09-08 14:29:28,100028.00205958771
2025-09-08 14:29:28,100019.60273344585
2025-09-08 14:29:38,100035.4119149579
2025-09-08 14:29:43,100041.78302945122
2025-09-08 14:32:50,100041.91432830472
2025-09-09 13:11:17,100044.00223217062
2025-09-09 13:11:17,100048.42289099848
2025-09-09 13:11:17,100070.77830920949
2025-09-09 13:11:17,100077.22684185051
2025-09-09 13:11:17,100088.4058440167
2025-09-09 13:11:17,100078.08494295244
2025-09-09 13:11:18,100081.97642986974
2025-09-09 13:11:18,100075.8702959642
2025-09-09 13:11:22,100079.68995059175
2025-09-09 13:11:23,100074.84458158944
2025-09-09 13:11:52,100074.24253410359
2025-09-09 13:13:24,100076.63531460134
2025-09-15 12:02:56,100097.06335637941
2025-09-15 12:02:56,100108.2460574796
2025-09-15 12:02:56,100154.91548963018
2025-09-15 12:02:57,100227.37628425471
2025-09-15 12:02:58,100233.77264587945
2025-09-15 12:02:59,100241.58738085671
2025-09-15 12:03:05,100257.93351868894
2025-09-15 12:03:06,100305.22880938908
2025-09-15 12:03:07,100317.96092251233
2025-09-15 12:03:07,100309.71108668785
2025-09-15 12:11:10,100318.73138603017
2025-09-15 12:11:49,100314.35303903627
2025-09-15 12:16:05,100316.64475853587
2025-09-15 12:16:05,100317.04692346972
2025-09-15 12:16:05,100317.39202960131
2025-09-15 12:16:06,100318.05570779002
2025-09-15 12:16:07,100315.91898652141
2025-09-15 12:16:16,100314.1556519411
2025-09-15 12:16:17,100314.88452026578
2025-09-15 12:16:39,100313.99291815082
2025-09-15 12:17:33,100313.00280204506
2025-09-15 12:20:11,100312.89504538536
2025-09-15 12:30:08,100313.83696088659
2025-09-23 13:43:01,100317.50573061362
2025-09-23 13:43:01,100313.21664311147
2025-09-23 13:43:01,100331.47857804624
2025-09-23 13:43:01,100333.12920396456
2025-09-23 13:43:01,100487.0747940985
2025-09-23 13:43:01,100448.73073770072
2025-09-23 13:43:01,100534.36456305874
2025-09-23 13:43:01,100544.54739636372
2025-09-23 13:43:02,100528.76831501868
2025-09-23 13:43:05,100565.01100628298
2025-09-23 13:51:06,100564.6331502361
2025-09-23 13:51:14,100563.87641186864
2025-09-25 12:07:05,100579.12093684649
2025-09-25 12:07:05,100564.18466795443
2025-09-25 12:07:05,100515.7948186737
2025-09-25 12:07:05,100525.6048960016
2025-09-25 12:07:05,100515.50152359779
2025-09-25 12:07:06,100569.6421667989
2025-09-25 12:07:06,100549.97720446491
2025-09-25 12:07:09,100506.68159084443
2025-09-25 12:07:12,100590.58102596286
2025-09-25 12:07:35,100569.74015275433
2025-09-25 12:07:58,100609.63472324375
2025-09-25 12:11:12,100608.010714459
2025-09-26 14:45:49,100619.83608979068
2025-09-26 14:45:49,100601.9379641124
2025-09-26 14:45:49,100626.37276040885
2025-09-26 14:45:49,100598.36391118307
2025-09-26 14:45:50,100629.37985493631
2025-09-26 14:45:50,100631.94652189773
2025-09-26 14:45:53,100646.52217124162
2025-09-26 14:45:54,100658.11172793628
2025-09-26 14:45:54,100633.52455473425
2025-09-26 14:45:55,100634.10444079975
2025-09-29 12:43:31,100743.00346415628
2025-09-29 12:43:31,100692.79835357488
2025-09-29 12:43:31,100701.76655726715
2025-09-29 12:43:31,100698.69550675269
2025-09-29 12:43:32,100828.28206099776
2025-09-29 12:43:33,100700.30414560215
2025-09-29 12:43:33,100591.65163284165
2025-09-29 12:44:10,100618.19502314192
2025-09-29 12:44:18,100633.9155294885
2025-09-29 12:44:42,100665.73686502715
2025-09-29 12:47:06,100667.71885059921
2025-09-29 12:56:05,100646.05703036406
2025-09-29 12:56:05,100649.14405657233
2025-09-29 12:56:05,100652.13401137931
2025-09-29 12:56:05,100652.6012455357
2025-09-29 12:56:05,100659.30414663952
2025-09-29 12:56:05,100662.29755410904
2025-09-29 12:56:09,100647.32169826284
2025-09-29 12:56:40,100647.20610904974
2025-09-29 12:56:54,100647.20148776646
2025-09-29 12:57:29,100646.8539167455
2025-09-29 12:57:45,100645.7948984444
2025-09-29 13:04:25,100642.66888785541
2025-09-29 13:04:25,100646.74045823609
2025-09-29 13:04:26,100645.2006539805
2025-09-29 13:04:26,100642.56640873112
2025-09-29 13:04:27,100648.62083920962
2025-09-29 13:04:28,100648.98036142753
2025-09-29 13:04:29,100649.812724846
2025-09-29 13:04:34,100644.45553718528
2025-09-29 13:04:42,100648.71797401582
2025-09-29 13:05:09,100645.82762403843
2025-09-29 13:16:44,100635.75964578814
2025-10-02 12:00:03,100633.1061674796
2025-10-02 12:02:36,100638.31101909169
2025-10-03 14:09:53,100821.4633231709
2025-10-03 14:09:53,100786.46735559149
2025-10-03 14:09:53,100737.93351810062
2025-10-03 14:09:53,100698.42526541365
2025-10-03 14:09:53,100654.23914564679
2025-10-03 14:09:53,100663.55124347741
2025-10-03 14:09:57,100887.64582019829
2025-10-03 14:10:02,100762.13506865731
2025-10-03 14:11:04,100732.00388376186
2025-10-03 14:11:21,100732.53998246077
2025-10-03 14:15:44,100732.17981245933
2025-10-03 14:15:45,100730.45150626627
2025-10-06 12:08:52,100744.53587858978
2025-10-07 12:52:51,100842.64776420436
2025-10-07 12:52:51,100846.46392570018
2025-10-07 12:52:52,100869.14236405936
2025-10-07 12:52:52,100852.28036262066
2025-10-07 12:52:52,100851.89084694609
2025-10-07 12:52:53,101494.62758215537
2025-10-07 12:52:55,101394.10157434671
2025-10-07 12:52:56,101393.37944525084
2025-10-07 12:52:57,101389.06851898601
2025-10-07 12:53:22,101298.03633428944
2025-10-07 12:55:40,101298.16957388962
2025-10-07 13:03:01,101307.27824731279
2025-10-08 14:52:19,101684.19708884925
2025-10-08 14:52:20,101727.37717638929
2025-10-08 14:52:20,101689.64646266394
2025-10-08 14:52:21,101790.70260920374
2025-10-08 14:52:33,101786.8554589074
2025-10-08 14:52:36,101829.75381622407
2025-10-08 14:52:45,101848.29133066008
2025-10-08 14:52:46,101845.32283089272
2025-10-08 14:53:02,101853.81292587501
2025-10-08 14:56:30,101853.4496329127
2025-10-08 14:57:46,101854.07567241185
2025-10-08 14:57:46,101855.51024409525
2025-10-08 14:57:47,101854.7985507884
2025-10-08 14:57:47,101847.40512199918
2025-10-08 14:57:49,101846.91858215554
2025-10-08 14:58:00,101846.45348213792
2025-10-08 14:58:02,101844.54173267141
2025-10-08 14:58:19,101844.72274609268
2025-10-10 14:57:56,101822.09393234797
2025-10-10 14:57:56,101559.17175371207
2025-10-10 14:57:56,101531.70009301062
2025-10-10 14:57:56,101337.73250894749
2025-10-10 14:57:59,101160.85310091222
2025-10-10 14:58:00,101249.54693477167
2025-10-10 14:58:00,101223.10884293054
2025-10-10 14:58:00,101224.16594070553
2025-10-10 14:58:01,101165.85522301136
2025-10-10 14:58:01,101163.67945349474
2025-10-10 14:59:48,101109.24095205635
2025-10-13 13:44:43,101124.94548448182
2025-10-13 13:44:43,101105.05150044021
2025-10-13 13:44:44,101115.44214308227
2025-10-13 13:44:47,101123.47851280608
2025-10-13 13:44:48,101257.29728954488
2025-10-13 13:44:49,101286.8425528315
2025-10-13 13:45:06,101333.21954923474
2025-10-13 13:45:07,101367.52378317558
2025-10-13 13:45:10,101359.86693075873
2025-10-13 14:06:09,101359.7160530822
2025-10-13 14:07:34,101390.84676330394
2025-10-20 14:29:24,101533.62921327713
2025-10-20 14:29:24,101550.2883942682
2025-10-20 14:29:24,101523.40876274813
2025-10-20 14:29:25,101539.0337589763
2025-10-20 14:29:25,101554.139026371
2025-10-20 14:29:28,101628.63382585652
2025-10-20 14:29:28,101631.01871841271
2025-10-20 14:29:32,101555.48729838892
2025-10-20 14:29:40,101570.49536734783
2025-10-20 14:30:15,101572.60268660932
2025-10-20 14:37:08,101564.79434689255
2025-10-21 13:03:14,101547.82713528049
2025-10-21 13:03:14,101425.82483263825
2025-10-21 13:03:14,101422.36067833967
2025-10-21 13:03:14,101413.3069221028
2025-10-21 13:03:14,101419.66766198582
2025-10-21 13:03:14,101417.60973825263
2025-10-21 13:03:15,101390.50946762032
2025-10-21 13:03:15,101400.4735044176
2025-10-21 13:03:34,101400.8479574108
2025-10-21 13:03:38,101410.03855205627
2025-10-21 13:04:12,101417.3540340148
2025-10-21 13:22:21,101422.1395291712
2025-10-24 11:30:04,101450.90999529959
2025-10-24 11:30:04,101458.73049087761
2025-10-24 11:30:04,101473.29513114641
2025-10-24 11:30:04,101527.21346576585
2025-10-24 11:30:04,101542.02118603737
2025-10-24 11:30:04,101656.67631475632
2025-10-24 11:30:04,101676.23919898093
2025-10-24 11:30:04,101701.73490263178
2025-10-24 11:30:04,101701.71147055207
2025-10-24 11:30:04,101691.97664760605
2025-10-24 11:30:04,101685.72853558269
