time,equity
2025-08-25 13:14:45,100594.45918482308
2025-08-25 13:14:50,100590.79383281036
2025-08-25 13:14:51,100549.27596621499
2025-08-25 13:15:49,100552.7761570678
2025-08-26 14:39:30,100550.13227582563
2025-08-26 14:39:30,100542.34898563402
2025-08-26 14:39:31,100455.83251789123
2025-08-26 14:39:32,100336.31809389929
2025-08-26 14:39:33,100562.3115464719
2025-08-26 14:39:35,100609.23393349229
2025-08-26 14:39:36,100594.25588780177
2025-08-26 14:43:31,100598.16004905583
2025-08-26 14:45:57,100605.46913736932
2025-08-27 12:45:24,100594.68125535014
2025-08-27 12:45:25,100613.42554938555
2025-08-27 12:45:26,100627.53584760844
2025-08-27 12:45:36,100607.67998377519
2025-08-27 12:45:48,100679.88196623966
2025-08-27 12:46:16,100665.39406634671
2025-08-27 12:46:17,100671.09621024974
2025-08-27 12:47:08,100672.91953307019
2025-08-27 12:47:22,100675.44796553266
2025-08-28 14:18:52,100695.15875370677
2025-08-28 14:18:52,100638.60228605916
2025-08-28 14:18:53,100704.59243076116
2025-08-28 14:18:54,100706.11812158099
2025-08-28 14:18:55,100727.7431305929
2025-08-28 14:18:57,100746.71072260676
2025-08-28 14:18:58,100770.12529929663
2025-08-28 14:18:59,100887.75835206675
2025-08-28 14:19:00,100975.53341322069
2025-08-28 14:19:13,101016.96446400136
2025-08-28 14:26:29,101016.49612541536
2025-09-05 13:56:12,100577.20965662859
2025-09-05 13:56:12,101259.16155274642
2025-09-05 13:56:12,100528.29898541098
2025-09-05 13:56:12,100580.15508675067
2025-09-05 13:56:18,100575.26542355525
2025-09-05 13:56:19,100280.39868528287
2025-09-05 13:56:21,100278.54023517713
2025-09-05 13:57:17,100358.65695477529
2025-09-05 14:00:23,100395.05459928002
2025-09-08 12:52:26,100570.92375415385
2025-09-08 12:52:26,100557.5019757863
2025-09-08 12:52:26,100441.92125803427
2025-09-08 12:52:26,100445.076339756
2025-09-08 12:52:28,100872.36766634151
2025-09-08 12:52:32,100944.83806924387
2025-09-08 12:52:33,100926.1233428654
2025-09-08 12:52:49,100976.15921320893
2025-09-08 12:53:13,100983.22925565123
2025-09-08 12:56:39,100983.05478468082
2025-09-08 13:01:52,100981.55980705193
2025-09-08 13:34:34,100970.85220466413
2025-09-08 13:34:34,100971.13160567112
2025-09-08 13:34:37,100971.56364702537
2025-09-08 13:34:37,100975.95773893959
2025-09-08 13:34:39,100963.06663483648
2025-09-08 13:34:39,100974.30868780059
2025-09-08 13:34:40,100972.086163616
2025-09-08 13:34:40,100973.04063610913
2025-09-08 13:35:10,100969.84035299838
2025-09-08 13:37:03,100967.83602063241
2025-09-08 13:46:38,100963.70064885695
2025-09-08 14:29:21,100972.55826822731
2025-09-08 14:29:21,100957.2177020976
2025-09-08 14:29:21,100955.67676604413
2025-09-08 14:29:22,100972.73717779249
2025-09-08 14:29:26,100966.60291642879
2025-09-08 14:29:28,101000.84118481581
2025-09-08 14:29:38,101018.26685244423
2025-09-08 14:29:43,101029.79613589036
2025-09-08 14:29:52,101033.83754819102
2025-09-08 14:32:50,101033.95752877835
2025-09-08 14:46:13,101025.17718933703
2025-09-09 13:11:17,101062.94472843912
2025-09-09 13:11:17,101195.10079052341
2025-09-09 13:11:17,101219.24154391135
2025-09-09 13:11:17,101265.17434902719
2025-09-09 13:11:17,101191.8893242849
2025-09-09 13:11:18,101181.66948291507
2025-09-09 13:11:18,101208.56463830502
2025-09-09 13:11:22,101195.93917570026
2025-09-09 13:11:23,101168.59880053815
2025-09-09 13:11:52,101163.4626402026
2025-09-09 13:13:24,101176.69005526995
2025-09-15 12:02:56,101257.74148196464
2025-09-15 12:02:56,101405.94287432566
2025-09-15 12:02:56,101715.99867401585
2025-09-15 12:02:57,102059.36578236235
2025-09-15 12:02:58,102104.99726019103
2025-09-15 12:02:59,102155.83658782586
2025-09-15 12:03:05,102227.7351038385
2025-09-15 12:03:06,102484.56985181184
2025-09-15 12:03:07,102505.70335518332
2025-09-15 12:03:07,102615.31760749813
2025-09-15 12:11:10,102619.76920198779
2025-09-15 12:11:49,102603.62071940197
2025-09-15 12:16:05,102608.59927654263
2025-09-15 12:16:05,102609.4920026397
2025-09-15 12:16:07,102603.1645211942
2025-09-15 12:16:16,102596.59910163881
2025-09-15 12:16:17,102601.01079994984
2025-09-15 12:17:33,102597.43764947513
2025-09-15 12:20:11,102596.0946167829
2025-09-23 13:43:01,102618.67590124659
2025-09-23 13:43:01,102625.93025737484
2025-09-23 13:43:01,103001.21735899898
2025-09-23 13:43:01,102883.00253950471
2025-09-23 13:43:01,103390.57575772742
2025-09-23 13:51:14,103385.10834787431
2025-09-25 12:07:05,103339.39122876464
2025-09-25 12:07:05,103319.79826693411
2025-09-25 12:07:05,103451.79121875834
2025-09-25 12:07:12,103530.1919896045
2025-09-25 12:11:12,103512.93440998152
2025-09-26 14:45:49,103442.5847406556
2025-09-26 14:45:49,103530.62816862772
2025-09-26 14:45:49,103387.71065339066
2025-09-26 14:45:50,103527.590316779
2025-09-26 14:45:50,103541.15730260115
2025-09-26 14:45:53,103582.94994430422
2025-09-26 14:45:54,103491.20842816865
2025-09-26 14:47:39,103493.31919677871
2025-09-29 12:43:31,103507.27171023609
2025-09-29 12:43:31,103672.04045552565
2025-09-29 12:43:32,103775.09683698324
2025-09-29 12:43:33,103485.49596915512
2025-09-29 12:43:33,103369.97477679078
2025-09-29 12:44:10,103427.5699512547
2025-09-29 12:44:18,103446.97371197878
2025-09-29 12:47:06,103450.63351737088
2025-09-29 12:56:05,103440.64908284898
2025-09-29 12:56:05,103439.9296635302
2025-09-29 12:56:05,103436.34405304478
2025-09-29 12:56:05,103430.4085757059
2025-09-29 12:56:09,103431.92271949886
2025-09-29 12:56:54,103430.90082870882
2025-09-29 12:57:29,103429.8263663808
2025-09-29 12:57:45,103428.07026569275
2025-09-29 13:04:25,103436.77924899675
2025-09-29 13:04:26,103427.9188775809
2025-09-29 13:04:26,103432.2716291636
2025-09-29 13:04:27,103438.04388109391
2025-09-29 13:04:28,103437.75648453682
2025-09-29 13:04:29,103436.06798096019
2025-09-29 13:04:34,103426.27474170018
2025-09-29 13:04:42,103437.633602603
2025-09-29 13:13:13,103435.44085124954
2025-09-29 13:16:44,103405.91974821794
2025-10-02 12:02:36,103415.88470835036
2025-10-03 14:09:53,103569.07530189461
2025-10-03 14:09:53,103678.0694333369
2025-10-03 14:09:53,103903.29549783147
2025-10-03 14:09:53,104203.20675875533
2025-10-03 14:09:57,104363.09230463573
2025-10-03 14:10:02,104013.34748846725
2025-10-03 14:11:04,103939.17861864323
2025-10-03 14:11:21,103940.08074611741
2025-10-06 12:08:52,103989.20994554459
2025-10-07 12:52:51,103951.18784795518
2025-10-07 12:52:52,104039.93743934175
2025-10-07 12:52:52,104037.32288093906
2025-10-07 12:52:53,106706.00100708171
2025-10-07 12:52:55,106572.60846368945
2025-10-07 12:55:40,106572.18754016285
2025-10-08 14:52:19,106642.1932238334
2025-10-08 14:52:20,106766.52603690798
2025-10-08 14:52:20,106659.23104834418
2025-10-08 14:52:21,107138.05840374695
2025-10-08 14:52:33,107128.02914595454
2025-10-08 14:52:36,107245.44902117063
2025-10-08 14:53:02,107273.72378784548
2025-10-08 14:56:30,107271.6539082187
2025-10-08 14:57:46,107272.28721025251
2025-10-08 14:57:47,107269.3081852829
2025-10-08 14:58:02,107262.51365832501
2025-10-10 14:57:56,105689.79380154291
2025-10-10 14:57:56,107162.55690366139
2025-10-10 14:57:56,105985.17119928884
2025-10-10 14:58:01,105391.21530657882
2025-10-10 14:58:01,105415.823261791
2025-10-10 14:59:48,105243.71163561931
2025-10-13 13:44:43,105305.83561354774
2025-10-13 13:44:43,105232.9564673565
2025-10-13 13:44:47,105299.72061138251
2025-10-13 13:44:48,105817.28188705612
2025-10-13 13:44:49,105987.01970616015
2025-10-13 13:45:06,106512.15210629647
2025-10-13 13:45:07,106695.49384666851
2025-10-13 13:45:10,106661.66130606756
2025-10-13 13:45:10,106651.57764913284
2025-10-13 14:06:09,106648.40162809525
2025-10-13 14:07:34,106747.5467802794
2025-10-20 14:29:24,107566.3563454646
2025-10-20 14:29:24,107901.74031001102
2025-10-20 14:29:28,107841.59271836469
2025-10-20 14:29:28,107853.76620966275
2025-10-20 14:29:32,107385.69704084132
2025-10-20 14:29:40,107427.69797455323
2025-10-20 14:30:15,107437.94319771377
2025-10-20 14:37:08,107355.29381744923
2025-10-21 13:03:14,106586.86650605047
2025-10-21 13:03:14,106568.44806764546
2025-10-21 13:03:14,106521.43648769039
2025-10-21 13:03:14,106556.4963359925
2025-10-21 13:03:14,106549.64805708588
2025-10-21 13:03:15,106577.55298768419
2025-10-21 13:03:34,106578.93253235127
2025-10-21 13:03:38,106643.80416060274
2025-10-21 13:22:21,106673.56446300549
2025-10-24 11:30:04,108399.32171246369
2025-10-24 11:30:04,108397.8960070064
2025-10-24 11:30:04,107371.80178058028
2025-10-24 11:30:04,108378.36457098984
2025-10-24 11:30:04,106878.61683842988
2025-10-24 11:30:04,106840.37801095114
2025-10-24 11:30:04,106951.17597508695
2025-10-24 11:30:04,108377.89938975514
