entry_time,exit_time,ticker,weight,influence_score,gross_return,net_return,transaction_cost,pnl,capital
2025-08-12 14:24:31,2025-08-15 13:58:51,DIA,0.03625870629516221,-0.0010104712372348374,0.013057940396457954,0.012999926466385694,0.21035100515181412,47.13605156033848,100047.13605156034
2025-08-12 14:25:15,2025-08-15 13:59:01,TLT,0.035410793599675965,0.0009845417446583185,-0.005642885933091437,-0.005699543202850918,0.20072245660240035,-20.192048046867026,100026.94400351348
2025-08-12 14:24:47,2025-08-15 14:00:16,EWW,0.06912356059247403,0.0027179606662518876,-0.010460251046025082,-0.01057084874297304,0.7646966450274887,-73.08915820053852,99953.85484531293
2025-08-15 13:58:51,2025-08-18 13:03:12,SPY,0.034078956287184894,-0.0009467492440365642,-0.003101929400086854,-0.00315645573014635,0.18573429491406168,-10.751907909930637,99943.102937403
2025-08-15 13:58:51,2025-08-18 13:03:12,DIA,0.039399148803415475,-0.0010979902678628815,-0.003083749306711007,-0.003146787944796472,0.24822555477690128,-12.39102250755122,99930.71191489545
2025-08-15 13:58:51,2025-08-18 13:03:17,AMD,0.052262146999679134,-0.0014554395996320625,-0.013993480948634422,-0.014077100383833908,0.4367103234190643,-73.5189737500707,99857.19294114537
2025-08-15 14:00:16,2025-08-18 13:03:41,EWW,0.06912356059247403,-0.004106002142997664,-0.007318263132216667,-0.007428860829164625,0.7633989140093524,-51.27759841128946,99805.91534273408
2025-08-18 13:03:12,2025-08-18 13:21:41,SPY,0.016689743855562184,0.00046365863570649394,0.00046673719584285663,0.00044003360567395716,0.044481109105056746,0.732979449582433,99806.64832218367
2025-08-18 13:03:17,2025-08-18 13:21:43,AMD,0.06002523201932052,-0.001857369363943869,-0.00034197777144486907,-0.0004380181426757819,0.5753699140731148,-2.6241304347718994,99804.02419174889
2025-08-18 13:03:12,2025-08-18 13:21:44,DIA,0.02641149060397571,-0.0008178281489619764,2.2253872173737995e-05,-2.0004512792623143e-05,0.11139196378865658,-0.05273135654330891,99803.97146039235
2025-08-18 13:03:23,2025-08-18 13:21:59,QCOM,0.03629325265147648,0.0011283449173467642,0.000878183414879029,0.0008201142106366666,0.21033889595705804,2.970626511498977,99806.94208690384
2025-08-18 13:21:44,2025-08-18 13:44:32,DIA,0.03702425840787614,-0.0011464510343026713,-0.00046732091594894973,-0.0005265597294015515,0.21890388496982208,-1.945784591497339,99804.99630231234
2025-08-18 13:44:32,2025-08-18 14:09:15,AMD,0.06463467437824555,-0.004633713550079164,0.0017085255424567627,0.0016051100634515698,0.6671191323677353,10.354345821197262,99815.35064813354
