time,equity
2025-05-02 13:00:05,99874.37516698326
2025-05-02 13:00:05,99872.38036162904
2025-05-08 15:04:06,99873.04097492414
2025-05-08 15:04:06,99871.7068006881
2025-05-08 15:04:06,99870.3726442749
2025-05-08 15:04:20,99865.934334161
2025-05-08 15:04:20,99861.49622128873
2025-05-08 15:04:20,99857.05830564935
2025-05-27 13:30:40,99851.68571436236
2025-05-27 13:30:40,99854.37197387232
2025-05-27 13:30:46,99848.15267636802
2025-07-02 12:05:10,99847.48432926407
2025-07-02 12:05:10,99846.8159866338
2025-07-02 12:05:10,99846.14764847717
2025-07-02 14:49:12,99844.17607744495
2025-07-02 14:49:12,99842.20454534354
2025-07-02 14:49:13,99843.15941392686
2025-07-02 14:49:13,99842.68197849368
2025-07-02 14:49:13,99843.63685164307
2025-07-02 14:49:16,99840.94042275124
2025-07-10 14:33:47,99844.21768534376
2025-07-10 14:33:47,99847.49505551187
2025-07-10 14:33:47,99850.77253325914
2025-07-10 14:33:49,99847.93386568532
2025-07-10 14:33:49,99845.09527881228
2025-07-10 14:33:49,99842.2567726377
2025-07-10 14:34:33,99836.40437680818
2025-07-10 14:34:33,99830.55232402515
2025-07-10 14:34:33,99824.70061426851
2025-07-10 14:46:03,99815.56187335688
2025-07-10 14:46:03,99821.65427433408
2025-07-10 14:46:03,99818.60802736449
2025-07-10 14:47:18,99811.48685126258
2025-07-10 14:47:18,99807.41199553318
2025-07-10 14:47:20,99795.09880352925
2025-07-10 14:47:20,99782.78713059785
2025-07-10 14:47:20,99770.47697655157
2025-07-10 14:47:28,99766.40379507157
2025-07-18 14:05:13,99767.933015986
2025-07-18 14:05:13,99767.42327307677
2025-07-18 14:05:13,99766.91353277197
2025-07-30 12:14:21,99774.436586437
2025-07-30 12:14:21,99780.94058083613
2025-07-30 12:14:21,99787.44499921103
2025-07-30 12:14:32,99788.3671685217
2025-07-30 12:14:32,99789.28934635445
2025-07-30 12:14:32,99790.21153270935
2025-08-04 14:02:00,99779.3316631678
2025-08-04 14:02:00,99782.95815454147
2025-08-04 14:02:00,99786.58477772039
2025-08-04 14:07:01,99778.50711200584
2025-08-04 14:07:01,99777.68256765776
2025-08-04 14:07:01,99776.8580301235
2025-08-12 13:54:36,99778.51873640508
2025-08-12 13:54:36,99780.17947032778
2025-08-12 13:54:36,99781.84023189209
2025-08-18 14:14:14,99779.486914805
2025-08-18 14:14:15,99777.13365322002
2025-08-18 14:14:21,99774.16602898663
2025-08-25 13:19:51,99779.86842156769
2025-08-25 13:19:51,99785.57114005757
2025-08-25 13:19:51,99791.2741844749
2025-10-07 12:57:52,99787.50066844588
2025-10-07 12:57:52,99783.72729510894
2025-10-07 12:58:13,99779.9536570765
2025-10-08 15:02:47,99779.44373819463
2025-10-08 15:02:47,99778.93382191866
2025-10-08 15:02:47,99778.42390824859
2025-10-08 15:02:49,99778.5912693971
2025-10-08 15:02:49,99778.4796952669
2025-10-08 15:02:49,99778.53548231641
2025-10-08 15:03:02,99777.40288413924
2025-10-08 15:03:02,99776.21451303532
2025-10-08 15:03:02,99775.02615608515
2025-10-10 15:02:56,99813.44622562751
2025-10-10 15:02:56,99790.57590461575
2025-10-10 15:02:56,99802.0104100101
2025-10-10 15:02:56,99830.64800962954
2025-10-10 15:02:57,99844.04500444341
2025-10-10 15:02:57,99863.87569466533
